TNF_ligand,partner_ID,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
CD40LG,BIRC3,9606,0.9470000000000001,0,0.0,0,0.075,0.27,0.9,0.311
CD40LG,STAT5A,9606,0.943,0,0.0,0,0.0,0.055999999999999994,0.9,0.45399999999999996
CD40LG,JAK3,9606,0.94,0,0.0,0,0.08800000000000001,0.055999999999999994,0.9,0.392
CD40LG,NFKB1,9606,0.935,0,0.0,0,0.0,0.062,0.9,0.366
CD40LG,IL4,9606,0.934,0,0.0,0,0.0,0.0,0.0,0.934
CD40LG,TNF,9606,0.9279999999999999,0,0.0,0,0.076,0.0,0.6,0.8220000000000001
CD40LG,TDP2,9606,0.927,0,0.0,0,0.0,0.0,0.9,0.306
CD40LG,MAPK14,9606,0.925,0,0.0,0,0.0,0.0,0.9,0.282
CD40LG,PIK3CG,9606,0.925,0,0.0,0,0.08800000000000001,0.055999999999999994,0.9,0.24
CD40LG,CD276,9606,0.925,0,0.0,0,0.0,0.0,0.0,0.925
CD40LG,MAPK8,9606,0.922,0,0.0,0,0.0,0.057999999999999996,0.9,0.245
CD40LG,TNFSF13B,9606,0.9209999999999999,0,0.0,0,0.096,0.0,0.6,0.799
CD40LG,PIK3CB,9606,0.915,0,0.0,0,0.0,0.055999999999999994,0.9,0.17300000000000001
CD40LG,PIK3R1,9606,0.912,0,0.0,0,0.0,0.055999999999999994,0.9,0.151
CD40LG,MAPK9,9606,0.9109999999999999,0,0.0,0,0.0,0.057999999999999996,0.9,0.134
CD40LG,MAP3K1,9606,0.91,0,0.0,0,0.062,0.0,0.9,0.12300000000000001
CD40LG,PIK3CA,9606,0.91,0,0.0,0,0.0,0.055999999999999994,0.9,0.125
CD40LG,CD4,9606,0.9059999999999999,0,0.0,0,0.27699999999999997,0.055999999999999994,0.0,0.873
CD40LG,MAP2K4,9606,0.9059999999999999,0,0.0,0,0.0,0.0,0.9,0.10800000000000001
CD40LG,MAPK11,9606,0.905,0,0.0,0,0.0,0.0,0.9,0.092
CD40LG,PIK3R6,9606,0.904,0,0.0,0,0.077,0.0,0.9,0.047
CD40LG,MAPK10,9606,0.9009999999999999,0,0.0,0,0.0,0.057999999999999996,0.9,0.0
CD40LG,MAP4K4,9606,0.9009999999999999,0,0.0,0,0.0,0.057,0.9,0.0
CD40LG,CBLB,9606,0.9,0,0.0,0,0.0,0.0,0.9,0.0
CD40LG,CD28,9606,0.899,0,0.0,0,0.129,0.0,0.0,0.889
CD40LG,CD86,9606,0.893,0,0.0,0,0.10400000000000001,0.0,0.0,0.885
CD40LG,CTLA4,9606,0.882,0,0.0,0,0.162,0.0,0.0,0.865
CD40LG,IFNG,9606,0.8740000000000001,0,0.0,0,0.11699999999999999,0.0,0.0,0.863
CD40LG,TNFRSF13C,9606,0.87,0,0.0,0,0.08199999999999999,0.0,0.6,0.6759999999999999
CD40LG,IL10,9606,0.863,0,0.0,0,0.0,0.0,0.0,0.862
CD40LG,CD8A,9606,0.86,0,0.0,0,0.129,0.0,0.0,0.846
CD40LG,CD80,9606,0.8590000000000001,0,0.0,0,0.086,0.0,0.0,0.852
CD40LG,LTB,9606,0.8540000000000001,0,0.0,0,0.15,0.0,0.6,0.605
CD40LG,LTA,9606,0.833,0,0.0,0,0.098,0.0,0.6,0.5760000000000001
CD40LG,TNFRSF1A,9606,0.8240000000000001,0,0.0,0,0.0,0.0,0.0,0.8240000000000001
CD40LG,ADIPOQ,9606,0.82,0,0.0,0,0.0,0.0,0.0,0.82
CD40LG,IL2,9606,0.813,0,0.0,0,0.076,0.0,0.0,0.8059999999999999
CD40LG,LTBR,9606,0.7979999999999999,0,0.0,0,0.0,0.0,0.6,0.518
CD40LG,TNFRSF1B,9606,0.785,0,0.0,0,0.08800000000000001,0.0,0.6,0.45899999999999996
CD40LG,SELP,9606,0.7829999999999999,0,0.0,0,0.139,0.0,0.0,0.759
CD40LG,ITGA2B,9606,0.78,0,0.0,0,0.0,0.0,0.0,0.78
CD40LG,TLR4,9606,0.778,0,0.0,0,0.062,0.0,0.0,0.773
CD40LG,AICDA,9606,0.7759999999999999,0,0.0,0,0.062,0.0,0.0,0.7709999999999999
CD40LG,TNFSF14,9606,0.7709999999999999,0,0.0,0,0.09,0.0,0.6,0.423
CD40LG,CD19,9606,0.768,0,0.0,0,0.076,0.0,0.0,0.76
CD40LG,IL17A,9606,0.7659999999999999,0,0.0,0,0.062,0.0,0.0,0.76
CD40LG,IL6,9606,0.7609999999999999,0,0.0,0,0.0,0.0,0.0,0.7609999999999999
CD40LG,TNFSF12,9606,0.752,0,0.0,0,0.0,0.0,0.6,0.406
CD40LG,CD27,9606,0.75,0,0.0,0,0.076,0.0,0.0,0.74
CD40LG,TNFRSF4,9606,0.7490000000000001,0,0.0,0,0.08800000000000001,0.0,0.0,0.737
CD40LG,CSF2,9606,0.748,0,0.0,0,0.0,0.0,0.0,0.748
CD40LG,FOXP3,9606,0.747,0,0.0,0,0.1,0.057,0.0,0.726
CD40LG,IL2RB,9606,0.745,0,0.0,0,0.54,0.0,0.0,0.46799999999999997
CD40LG,IL15,9606,0.74,0,0.0,0,0.083,0.0,0.0,0.728
CD40LG,CD70,9606,0.7390000000000001,0,0.0,0,0.0,0.0,0.0,0.7390000000000001
CD40LG,PTPRC,9606,0.737,0,0.0,0,0.171,0.0,0.0,0.695
CD40LG,CXCR5,9606,0.736,0,0.0,0,0.065,0.0,0.0,0.7290000000000001
CD40LG,CD69,9606,0.732,0,0.0,0,0.098,0.0,0.0,0.716
CD40LG,SFTPD,9606,0.725,0,0.0,0,0.0,0.0,0.0,0.725
CD40LG,TP53,9606,0.722,0,0.0,0,0.0,0.213,0.0,0.662
CD40LG,CCR7,9606,0.7190000000000001,0,0.0,0,0.13,0.0,0.0,0.69
CD40LG,TNFSF4,9606,0.7190000000000001,0,0.0,0,0.0,0.0,0.0,0.7190000000000001
CD40LG,BCL6,9606,0.718,0,0.0,0,0.0,0.055999999999999994,0.0,0.713
CD40LG,ENSG00000277117,9606,0.711,0,0.0,0,0.0,0.0,0.0,0.711
CD40LG,B7RP1,9606,0.711,0,0.0,0,0.0,0.0,0.0,0.711
CD40LG,ITGAX,9606,0.7090000000000001,0,0.0,0,0.08800000000000001,0.0,0.0,0.6940000000000001
CD40LG,ICAM1,9606,0.7090000000000001,0,0.0,0,0.0,0.0,0.0,0.7090000000000001
CD40LG,TNFRSF11A,9606,0.703,0,0.0,0,0.0,0.0,0.6,0.289
CD40LG,TNFSF11,9606,0.703,0,0.0,0,0.063,0.0,0.6,0.61
CD40LG,IL13,9606,0.6990000000000001,0,0.0,0,0.062,0.0,0.0,0.6920000000000001
CD40LG,C4B,9606,0.6990000000000001,0,0.0,0,0.0,0.0,0.0,0.6990000000000001
CD40LG,PRF1,9606,0.6970000000000001,0,0.0,0,0.152,0.0,0.0,0.657
CD40LG,CCL5,9606,0.693,0,0.0,0,0.111,0.055999999999999994,0.0,0.664
CD40LG,IL1B,9606,0.6920000000000001,0,0.0,0,0.0,0.0,0.0,0.6920000000000001
CD40LG,MAP3K14,9606,0.691,0,0.0,0,0.062,0.0,0.6,0.243
CD40LG,TLR9,9606,0.691,0,0.0,0,0.065,0.0,0.0,0.6829999999999999
CD40LG,CD83,9606,0.69,0,0.0,0,0.0,0.0,0.0,0.69
CD40LG,CXCL8,9606,0.688,0,0.0,0,0.062,0.0,0.0,0.6809999999999999
CD40LG,TNFRSF9,9606,0.687,0,0.0,0,0.0,0.0,0.0,0.687
CD40LG,CCL2,9606,0.6859999999999999,0,0.0,0,0.0,0.057,0.0,0.6809999999999999
CD40LG,CD38,9606,0.685,0,0.0,0,0.063,0.0,0.0,0.6779999999999999
CD40LG,FASLG,9606,0.684,0,0.0,0,0.105,0.0,0.0,0.662
CD40LG,CD274,9606,0.6829999999999999,0,0.0,0,0.062,0.0,0.0,0.6759999999999999
CD40LG,SELL,9606,0.6829999999999999,0,0.0,0,0.115,0.0,0.0,0.657
CD40LG,IL5,9606,0.6809999999999999,0,0.0,0,0.0,0.0,0.0,0.6809999999999999
CD40LG,TNFRSF12A,9606,0.6779999999999999,0,0.0,0,0.0,0.0,0.6,0.23
CD40LG,ENSG00000173366,9606,0.677,0,0.0,0,0.0,0.0,0.0,0.677
CD40LG,GZMB,9606,0.674,0,0.0,0,0.152,0.102,0.0,0.607
CD40LG,CD2,9606,0.6729999999999999,0,0.0,0,0.285,0.0,0.0,0.561
CD40LG,BTK,9606,0.67,0,0.0,0,0.096,0.055999999999999994,0.0,0.644
CD40LG,CD1D,9606,0.67,0,0.0,0,0.065,0.0,0.0,0.6609999999999999
CD40LG,TNFSF9,9606,0.6679999999999999,0,0.0,0,0.0,0.0,0.0,0.6679999999999999
CD40LG,TLR7,9606,0.6629999999999999,0,0.0,0,0.175,0.0,0.0,0.608
CD40LG,CD5,9606,0.662,0,0.0,0,0.18100000000000002,0.0,0.0,0.604
CD40LG,CRP,9606,0.6609999999999999,0,0.0,0,0.0,0.0,0.0,0.6609999999999999
CD40LG,IFNA1,9606,0.654,0,0.0,0,0.0,0.0,0.0,0.654
CD40LG,TBX21,9606,0.653,0,0.0,0,0.152,0.055999999999999994,0.0,0.602
CD40LG,IL7R,9606,0.653,0,0.0,0,0.243,0.0,0.0,0.56
CD40LG,TNFRSF13B,9606,0.6509999999999999,0,0.0,0,0.0,0.0,0.0,0.6509999999999999
CD40LG,TNFSF8,9606,0.65,0,0.0,0,0.158,0.0,0.0,0.601
CD40LG,IL21R,9606,0.649,0,0.0,0,0.231,0.0,0.0,0.562
CD40LG,IL1A,9606,0.649,0,0.0,0,0.0,0.0,0.0,0.649
CD40LG,CXCR3,9606,0.6459999999999999,0,0.0,0,0.15,0.0,0.0,0.601
CD40LG,FAS,9606,0.6459999999999999,0,0.0,0,0.0,0.0,0.0,0.6459999999999999
CD40LG,IL7,9606,0.642,0,0.0,0,0.062,0.0,0.0,0.635
CD40LG,CCL4,9606,0.638,0,0.0,0,0.109,0.0,0.0,0.61
CD40LG,CR2,9606,0.631,0,0.0,0,0.0,0.0,0.0,0.631
CD40LG,CD1C,9606,0.631,0,0.0,0,0.094,0.0,0.0,0.61
CD40LG,CCL3,9606,0.63,0,0.0,0,0.069,0.0,0.0,0.619
CD40LG,VCAM1,9606,0.629,0,0.0,0,0.085,0.0,0.0,0.612
CD40LG,PF4,9606,0.624,0,0.0,0,0.08800000000000001,0.0,0.0,0.605
CD40LG,SDC1,9606,0.622,0,0.0,0,0.0,0.0,0.0,0.622
CD40LG,PRDM1,9606,0.619,0,0.0,0,0.064,0.057,0.0,0.603
CD40LG,IFNB1,9606,0.619,0,0.0,0,0.0,0.0,0.0,0.619
CD40LG,ZAP70,9606,0.617,0,0.0,0,0.25,0.055999999999999994,0.0,0.503
CD40LG,THOP1,9606,0.616,0,0.0,0,0.0,0.0,0.0,0.616
CD40LG,XCL1,9606,0.614,0,0.0,0,0.439,0.057,0.0,0.32899999999999996
CD40LG,IL2RA,9606,0.612,0,0.0,0,0.098,0.0,0.0,0.5870000000000001
CD40LG,CCR5,9606,0.61,0,0.0,0,0.14300000000000002,0.0,0.0,0.564
CD40LG,F3,9606,0.607,0,0.0,0,0.0,0.0,0.0,0.607
CD40LG,IL18,9606,0.607,0,0.0,0,0.0,0.0,0.0,0.607
CD40LG,BTLA,9606,0.607,0,0.0,0,0.233,0.0,0.0,0.509
CD40LG,BLMH,9606,0.606,0,0.0,0,0.0,0.0,0.0,0.606
CD40LG,PDCD1,9606,0.605,0,0.0,0,0.107,0.0,0.0,0.575
CD40LG,CXCL10,9606,0.605,0,0.0,0,0.0,0.0,0.0,0.605
CD40LG,CCL19,9606,0.604,0,0.0,0,0.14400000000000002,0.0,0.0,0.557
CD40LG,TNFRSF18,9606,0.603,0,0.0,0,0.062,0.0,0.0,0.595
CD40LG,CXCL13,9606,0.603,0,0.0,0,0.0,0.0,0.0,0.603
CD40LG,ITGAL,9606,0.6,0,0.0,0,0.12300000000000001,0.0,0.0,0.563
CD40LG,IGHV4-38-2,9606,0.594,0,0.0,0,0.0,0.0,0.0,0.594
CD40LG,FCGR3B,9606,0.5920000000000001,0,0.0,0,0.11599999999999999,0.0,0.0,0.557
CD40LG,TLR2,9606,0.589,0,0.0,0,0.076,0.0,0.0,0.573
CD40LG,IL21,9606,0.585,0,0.0,0,0.062,0.0,0.0,0.575
CD40LG,FCGR3A,9606,0.5820000000000001,0,0.0,0,0.09699999999999999,0.0,0.0,0.557
CD40LG,LGMN,9606,0.58,0,0.0,0,0.0,0.0,0.0,0.58
CD40LG,CD44,9606,0.578,0,0.0,0,0.0,0.0,0.0,0.5770000000000001
CD40LG,FCGR2B,9606,0.5760000000000001,0,0.0,0,0.076,0.0,0.0,0.56
CD40LG,ENSG00000272980,9606,0.575,0,0.0,0,0.096,0.0,0.0,0.5489999999999999
CD40LG,PDCD1LG2,9606,0.573,0,0.0,0,0.062,0.0,0.0,0.564
CD40LG,TLR3,9606,0.5720000000000001,0,0.0,0,0.062,0.0,0.0,0.563
CD40LG,IRF4,9606,0.57,0,0.0,0,0.096,0.0,0.0,0.544
CD40LG,LAG3,9606,0.57,0,0.0,0,0.07200000000000001,0.0,0.0,0.556
CD40LG,CXCR4,9606,0.57,0,0.0,0,0.068,0.0,0.0,0.5579999999999999
CD40LG,FCGR2A,9606,0.569,0,0.0,0,0.07,0.0,0.0,0.556
CD40LG,IL2RG,9606,0.568,0,0.0,0,0.171,0.0,0.0,0.5
CD40LG,SYK,9606,0.5660000000000001,0,0.0,0,0.147,0.055999999999999994,0.0,0.504
CD40LG,SELE,9606,0.5660000000000001,0,0.0,0,0.055999999999999994,0.0,0.0,0.56
CD40LG,RELB,9606,0.5660000000000001,0,0.0,0,0.0,0.0,0.0,0.5660000000000001
CD40LG,VWF,9606,0.5660000000000001,0,0.0,0,0.062,0.0,0.0,0.557
CD40LG,NFKB2,9606,0.5660000000000001,0,0.0,0,0.0,0.062,0.0,0.557
CD40LG,IKBKG,9606,0.565,0,0.0,0,0.08800000000000001,0.0,0.0,0.5429999999999999
CD40LG,TPP2,9606,0.565,0,0.0,0,0.0,0.0,0.0,0.565
CD40LG,IL3,9606,0.565,0,0.0,0,0.062,0.0,0.0,0.556
CD40LG,CD58,9606,0.564,0,0.0,0,0.0,0.0,0.0,0.564
CD40LG,SELPLG,9606,0.563,0,0.0,0,0.096,0.0,0.0,0.537
CD40LG,STAT3,9606,0.562,0,0.0,0,0.0,0.055999999999999994,0.0,0.556
CD40LG,MYD88,9606,0.56,0,0.0,0,0.0,0.0,0.0,0.56
CD40LG,GPR29,9606,0.5589999999999999,0,0.0,0,0.062,0.0,0.0,0.5489999999999999
CD40LG,VEGFA,9606,0.5579999999999999,0,0.0,0,0.0,0.0,0.0,0.5579999999999999
CD40LG,CCL22,9606,0.556,0,0.0,0,0.0,0.0,0.0,0.556
CD40LG,TNFRSF8,9606,0.556,0,0.0,0,0.0,0.0,0.0,0.556
CD40LG,CSF3,9606,0.556,0,0.0,0,0.0,0.0,0.0,0.556
CD40LG,LY75,9606,0.555,0,0.0,0,0.076,0.0,0.0,0.5379999999999999
CD40LG,SLAMF1,9606,0.5539999999999999,0,0.0,0,0.141,0.0,0.0,0.503
CD40LG,CCL4L1,9606,0.5489999999999999,0,0.0,0,0.064,0.0,0.0,0.5379999999999999
CD40LG,GPR174,9606,0.5479999999999999,0,0.0,0,0.5479999999999999,0.0,0.0,0.0
CD40LG,CD1B,9606,0.547,0,0.0,0,0.0,0.0,0.0,0.547
CD40LG,CD247,9606,0.546,0,0.0,0,0.2,0.0,0.0,0.456
CD40LG,HAVCR2,9606,0.546,0,0.0,0,0.09,0.0,0.0,0.521
CD40LG,TAPBP,9606,0.545,0,0.0,0,0.0,0.0,0.0,0.545
CD40LG,DCSTAMP,9606,0.537,0,0.0,0,0.0,0.0,0.0,0.537
CD40LG,PPBP,9606,0.536,0,0.0,0,0.098,0.0,0.0,0.507
CD40LG,CXCL12,9606,0.536,0,0.0,0,0.0,0.076,0.0,0.519
CD40LG,CCRL2,9606,0.535,0,0.0,0,0.069,0.0,0.0,0.522
CD40LG,TSLP,9606,0.534,0,0.0,0,0.0,0.0,0.0,0.534
CD40LG,CXCL9,9606,0.532,0,0.0,0,0.069,0.0,0.0,0.518
CD40LG,TNFRSF17,9606,0.53,0,0.0,0,0.0,0.0,0.0,0.53
CD40LG,CD1E,9606,0.528,0,0.0,0,0.0,0.0,0.0,0.528
CD40LG,SPN,9606,0.526,0,0.0,0,0.098,0.0,0.0,0.496
CD40LG,ALB,9606,0.526,0,0.0,0,0.0,0.0,0.0,0.526
CD40LG,CCL21,9606,0.524,0,0.0,0,0.0,0.055999999999999994,0.0,0.517
CD40LG,TNFRSF14,9606,0.522,0,0.0,0,0.068,0.0,0.0,0.508
CD40LG,C4BPA,9606,0.521,0,0.0,0,0.0,0.0,0.0,0.521
CD40LG,CD22,9606,0.52,0,0.0,0,0.0,0.0,0.0,0.52
CD40LG,BCL2L1,9606,0.52,0,0.0,0,0.0,0.0,0.0,0.52
CD40LG,REL,9606,0.519,0,0.0,0,0.0,0.0,0.0,0.519
CD40LG,ITK,9606,0.519,0,0.0,0,0.34600000000000003,0.055999999999999994,0.0,0.284
CD40LG,THBD,9606,0.516,0,0.0,0,0.0,0.0,0.0,0.516
CD40LG,FLT3LG,9606,0.516,0,0.0,0,0.069,0.0,0.0,0.502
CD40LG,C3,9606,0.515,0,0.0,0,0.0,0.312,0.0,0.325
CD40LG,TLR8,9606,0.515,0,0.0,0,0.141,0.0,0.0,0.45899999999999996
CD40LG,CCR2,9606,0.515,0,0.0,0,0.122,0.0,0.0,0.47
CD40LG,SH2D1A,9606,0.514,0,0.0,0,0.124,0.0,0.0,0.46799999999999997
CD40LG,MMP9,9606,0.514,0,0.0,0,0.0,0.057,0.0,0.506
CD40LG,CXCL1,9606,0.513,0,0.0,0,0.0,0.0,0.0,0.513
CD40LG,MPO,9606,0.513,0,0.0,0,0.0,0.055999999999999994,0.0,0.506
CD40LG,STAT1,9606,0.512,0,0.0,0,0.0,0.055999999999999994,0.0,0.505
CD40LG,CHUK,9606,0.51,0,0.0,0,0.0,0.055999999999999994,0.0,0.503
CD40LG,CD209,9606,0.506,0,0.0,0,0.0,0.0,0.0,0.506
CD40LG,IL9,9606,0.506,0,0.0,0,0.0,0.0,0.0,0.506
CD40LG,CD34,9606,0.505,0,0.0,0,0.0,0.0,0.0,0.505
CD40LG,GP1BA,9606,0.505,0,0.0,0,0.0,0.0,0.0,0.505
CD40LG,ANXA5,9606,0.505,0,0.0,0,0.0,0.0,0.0,0.505
CD40LG,CD1A,9606,0.505,0,0.0,0,0.0,0.0,0.0,0.505
CD40LG,NCAM1,9606,0.504,0,0.0,0,0.0,0.0,0.0,0.504
CD40LG,CCL17,9606,0.503,0,0.0,0,0.063,0.0,0.0,0.49200000000000005
CD40LG,TNFSF18,9606,0.503,0,0.0,0,0.0,0.0,0.0,0.503
CD40LG,ENSG00000255819,9606,0.502,0,0.0,0,0.08900000000000001,0.0,0.0,0.47600000000000003
CD40LG,ITGAE,9606,0.501,0,0.0,0,0.0,0.0,0.0,0.501
CD40LG,KLRK1,9606,0.5,0,0.0,0,0.084,0.0,0.0,0.47600000000000003
CD40LG,TLR1,9606,0.5,0,0.0,0,0.107,0.0,0.0,0.462
CD40LG,LAMP1,9606,0.499,0,0.0,0,0.0,0.0,0.0,0.5
CD40LG,XCL2,9606,0.494,0,0.0,0,0.45899999999999996,0.057,0.0,0.087
CD40LG,GZMA,9606,0.49200000000000005,0,0.0,0,0.19,0.102,0.0,0.358
CD40LG,ENTPD1,9606,0.49,0,0.0,0,0.061,0.0,0.0,0.479
CD40LG,TNFSF10,9606,0.488,0,0.0,0,0.076,0.0,0.0,0.469
CD40LG,CCL11,9606,0.486,0,0.0,0,0.065,0.0,0.0,0.473
CD40LG,CD3E,9606,0.484,0,0.0,0,0.177,0.0,0.0,0.39799999999999996
CD40LG,IL16,9606,0.48100000000000004,0,0.0,0,0.109,0.086,0.0,0.414
CD40LG,ITGA4,9606,0.48100000000000004,0,0.0,0,0.065,0.0,0.0,0.46799999999999997
CD40LG,STAT4,9606,0.48,0,0.0,0,0.069,0.055999999999999994,0.0,0.456
CD40LG,STAT6,9606,0.479,0,0.0,0,0.0,0.055999999999999994,0.0,0.47100000000000003
CD40LG,CCL7,9606,0.478,0,0.0,0,0.0,0.057,0.0,0.47
CD40LG,IL12RB1,9606,0.47700000000000004,0,0.0,0,0.076,0.0,0.0,0.45799999999999996
CD40LG,TRAF5,9606,0.47700000000000004,0,0.0,0,0.0,0.055999999999999994,0.0,0.469
CD40LG,SERPINE1,9606,0.47600000000000003,0,0.0,0,0.0,0.055999999999999994,0.0,0.46799999999999997
CD40LG,CD79B,9606,0.47600000000000003,0,0.0,0,0.155,0.0,0.0,0.406
CD40LG,PDIA3,9606,0.475,0,0.0,0,0.0,0.0,0.0,0.475
CD40LG,LCK,9606,0.474,0,0.0,0,0.107,0.055999999999999994,0.0,0.426
CD40LG,RUNX3,9606,0.474,0,0.0,0,0.067,0.0,0.0,0.45899999999999996
CD40LG,IL17F,9606,0.474,0,0.0,0,0.061,0.0,0.0,0.462
CD40LG,CD52,9606,0.473,0,0.0,0,0.14,0.0,0.0,0.413
CD40LG,CCL24,9606,0.473,0,0.0,0,0.297,0.057,0.0,0.26899999999999996
CD40LG,PRKCB,9606,0.473,0,0.0,0,0.064,0.055999999999999994,0.0,0.451
CD40LG,IL22,9606,0.47200000000000003,0,0.0,0,0.0,0.0,0.0,0.47200000000000003
CD40LG,CRTAM,9606,0.47,0,0.0,0,0.38799999999999996,0.0,0.0,0.16899999999999998
CD40LG,SERPINB3,9606,0.46799999999999997,0,0.0,0,0.0,0.055999999999999994,0.0,0.46
CD40LG,INS,9606,0.46799999999999997,0,0.0,0,0.0,0.0,0.0,0.46799999999999997
CD40LG,HIST2H2BE,9606,0.467,0,0.0,0,0.0,0.0,0.0,0.467
CD40LG,IKBKB,9606,0.467,0,0.0,0,0.0,0.055999999999999994,0.0,0.45899999999999996
CD40LG,GATA3,9606,0.465,0,0.0,0,0.0,0.0,0.0,0.465
CD40LG,C5AR1,9606,0.465,0,0.0,0,0.07,0.0,0.0,0.449
CD40LG,AOC3,9606,0.465,0,0.0,0,0.0,0.0,0.0,0.465
CD40LG,NELFCD,9606,0.46299999999999997,0,0.0,0,0.0,0.0,0.0,0.46399999999999997
CD40LG,CX3CL1,9606,0.46299999999999997,0,0.0,0,0.0,0.0,0.0,0.46399999999999997
CD40LG,CCL20,9606,0.45899999999999996,0,0.0,0,0.0,0.0,0.0,0.45899999999999996
CD40LG,STAT5B,9606,0.45899999999999996,0,0.0,0,0.0,0.055999999999999994,0.0,0.451
CD40LG,PMEL,9606,0.45899999999999996,0,0.0,0,0.0,0.0,0.0,0.45899999999999996
CD40LG,IL3RA,9606,0.45899999999999996,0,0.0,0,0.0,0.0,0.0,0.46
CD40LG,RAG1,9606,0.45799999999999996,0,0.0,0,0.0,0.0,0.0,0.45799999999999996
CD40LG,IDO1,9606,0.457,0,0.0,0,0.0,0.0,0.0,0.457
CD40LG,ACKR2,9606,0.456,0,0.0,0,0.0,0.0,0.0,0.456
CD40LG,SERPINB2,9606,0.455,0,0.0,0,0.0,0.055999999999999994,0.0,0.446
CD40LG,CD24,9606,0.455,0,0.0,0,0.0,0.0,0.0,0.455
CD40LG,PAX5,9606,0.455,0,0.0,0,0.08900000000000001,0.055999999999999994,0.0,0.41700000000000004
CD40LG,GP6,9606,0.455,0,0.0,0,0.0,0.0,0.0,0.455
CD40LG,NCR3,9606,0.45399999999999996,0,0.0,0,0.12300000000000001,0.0,0.0,0.40299999999999997
CD40LG,TLR6,9606,0.45299999999999996,0,0.0,0,0.063,0.0,0.0,0.44
CD40LG,CSF1,9606,0.452,0,0.0,0,0.0,0.0,0.0,0.452
CD40LG,TIGIT,9606,0.45,0,0.0,0,0.134,0.0,0.0,0.391
CD40LG,CD46,9606,0.45,0,0.0,0,0.0,0.0,0.0,0.45
CD40LG,TICAM1,9606,0.45,0,0.0,0,0.0,0.0,0.0,0.45
CD40LG,WNT5A,9606,0.447,0,0.0,0,0.0,0.0,0.0,0.447
CD40LG,F2,9606,0.446,0,0.0,0,0.0,0.09699999999999999,0.0,0.41100000000000003
CD40LG,IL10RA,9606,0.445,0,0.0,0,0.113,0.0,0.0,0.401
CD40LG,TLR10,9606,0.44299999999999995,0,0.0,0,0.086,0.0,0.0,0.415
CD40LG,NLN,9606,0.43799999999999994,0,0.0,0,0.0,0.0,0.0,0.43799999999999994
CD40LG,CD84,9606,0.43799999999999994,0,0.0,0,0.099,0.0,0.0,0.402
CD40LG,CD3D,9606,0.43700000000000006,0,0.0,0,0.2,0.0,0.0,0.325
CD40LG,LILRB2,9606,0.436,0,0.0,0,0.102,0.0,0.0,0.39799999999999996
CD40LG,IGSF6,9606,0.435,0,0.0,0,0.077,0.0,0.0,0.414
CD40LG,THBS1,9606,0.434,0,0.0,0,0.0,0.0,0.0,0.434
CD40LG,FDCSP,9606,0.434,0,0.0,0,0.0,0.0,0.0,0.434
CD40LG,B2M,9606,0.43200000000000005,0,0.0,0,0.08,0.0,0.0,0.408
CD40LG,LILRB4,9606,0.431,0,0.0,0,0.069,0.0,0.0,0.414
CD40LG,CD63,9606,0.431,0,0.0,0,0.0,0.057999999999999996,0.0,0.42100000000000004
CD40LG,CXCL5,9606,0.428,0,0.0,0,0.062,0.0,0.0,0.415
CD40LG,CD79A,9606,0.428,0,0.0,0,0.098,0.0,0.0,0.392
CD40LG,ACTB,9606,0.428,0,0.0,0,0.0,0.0,0.0,0.428
CD40LG,PLG,9606,0.42700000000000005,0,0.0,0,0.0,0.09699999999999999,0.0,0.392
CD40LG,AKNA,9606,0.42700000000000005,0,0.0,0,0.08800000000000001,0.0,0.0,0.39799999999999996
CD40LG,BCL2A1,9606,0.426,0,0.0,0,0.09699999999999999,0.0,0.0,0.391
CD40LG,IL1R1,9606,0.426,0,0.0,0,0.0,0.0,0.0,0.426
CD40LG,SERPINB8,9606,0.425,0,0.0,0,0.0,0.055999999999999994,0.0,0.41600000000000004
CD40LG,SERPINB7,9606,0.425,0,0.0,0,0.0,0.055999999999999994,0.0,0.41600000000000004
CD40LG,BATF,9606,0.425,0,0.0,0,0.096,0.0,0.0,0.39
CD40LG,ITIH4,9606,0.424,0,0.0,0,0.0,0.0,0.0,0.424
CD40LG,IL4R,9606,0.424,0,0.0,0,0.0,0.0,0.0,0.424
CD40LG,APOA1,9606,0.424,0,0.0,0,0.0,0.27,0.0,0.244
CD40LG,LY9,9606,0.423,0,0.0,0,0.235,0.0,0.0,0.276
CD40LG,CCR1,9606,0.423,0,0.0,0,0.091,0.0,0.0,0.392
CD40LG,PTPN22,9606,0.423,0,0.0,0,0.226,0.0,0.0,0.285
CD40LG,CLEC7A,9606,0.423,0,0.0,0,0.105,0.0,0.0,0.382
CD40LG,FLT3,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.42200000000000004
CD40LG,LYN,9606,0.42200000000000004,0,0.0,0,0.0,0.055999999999999994,0.0,0.413
CD40LG,CLEC4C,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.423
CD40LG,JUN,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.42200000000000004
CD40LG,CD68,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.42200000000000004
CD40LG,CXCL11,9606,0.42200000000000004,0,0.0,0,0.0,0.0,0.0,0.423
CD40LG,IRF8,9606,0.42100000000000004,0,0.0,0,0.08800000000000001,0.0,0.0,0.392
